Reporte,Estado,Centro,Calificación,Fecha Reporte,Atendido,Fecha Pago,Deuda,Pagos,Total,Estado Pago,Tiempo hasta pago,Falla
42290,15,847,Regulares,24/06/2025 00:00,25/06/2025 00:00,24/07/2025 00:00,$0.00,"$1,044.00","$1,044",✔ Pagado,29,SENSOR OBDII DE P1 NO COMUNICA (LLEVAR OBDII)
42384,15,820,Regulares,01/07/2025 00:00,02/07/2025 00:00,24/07/2025 00:00,$0.00,"$24,342.46","$24,342.46",✔ Pagado,22,MANTENIMIENTO PREVENTIVO -4 LINEAS
42385,15,821,Regulares,01/07/2025 00:00,02/07/2025 00:00,24/07/2025 00:00,$0.00,"$24,342.46","$24,342.46",✔ Pagado,22,MANTENIMIENTO PREVENTIVO -4 LINEAS
42386,15,823,Especiales,01/07/2025 00:00,03/07/2025 00:00,24/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,21,MANTENIMIENTO PREVENTIVO -5 LINEAS
42393,15,847,Regulares,01/07/2025 00:00,04/07/2025 00:00,24/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,20,MANTENIMIENTO PREVENTIVO -5 LINEAS
42396,15,850,Regulares,01/07/2025 00:00,08/07/2025 00:00,24/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,16,MANTENIMIENTO PREVENTIVO -5 LINEAS
42472,15,847,Regulares,04/07/2025 00:00,04/07/2025 00:00,24/07/2025 00:00,$0.00,$600.18,$600.18,✔ Pagado,20,CONECTOR PARA PUERTO DE COMPROBACION DAÑADO
42509,15,827,Regulares,09/07/2025 00:00,10/07/2025 00:00,24/07/2025 00:00,$0.00,"$1,301.52","$1,301.52",✔ Pagado,14,REVISION DE TODAS LAS LINEAS POR FUGA EN GAS DE BAJA
42158,9,11,Regulares,10/06/2025 00:00,08/07/2025 00:00,23/07/2025 00:00,$0.00,"$1,252.80","$1,252.80",✔ Pagado,15,"REVISON DE FUGA EN GASES DE CALIBRACIÓN LINEAS 1,2 Y 6"
42282,9,4,Regulares,23/06/2025 00:00,27/06/2025 00:00,23/07/2025 00:00,$0.00,"$2,531.70","$2,531.70",✔ Pagado,26,DIFERENCIA EN PRESION DE BOMBAS
42353,9,11,Regulares,01/07/2025 00:00,08/07/2025 00:00,23/07/2025 00:00,$0.00,"$25,947.99","$25,947.99",✔ Pagado,15,MANTENIMIENTO PREVENTIVO -3 LINEAS
42371,13,3,Regulares,01/07/2025 00:00,10/07/2025 00:00,23/07/2025 00:00,$0.00,"$31,315.13","$31,315.13",✔ Pagado,13,MANTENIMIENTO PREVENTIVO -5 LINEAS
42372,13,5,Especiales,01/07/2025 00:00,08/07/2025 00:00,23/07/2025 00:00,$0.00,"$31,315.13","$31,315.13",✔ Pagado,15,MANTENIMIENTO PREVENTIVO -5 LINEAS
42373,13,6,Regulares,01/07/2025 00:00,09/07/2025 00:00,23/07/2025 00:00,$0.00,"$31,315.13","$31,315.13",✔ Pagado,14,MANTENIMIENTO PREVENTIVO -5 LINEAS
42374,13,7,Regulares,01/07/2025 00:00,09/07/2025 00:00,23/07/2025 00:00,$0.00,"$25,052.10","$25,052.10",✔ Pagado,14,MANTENIMIENTO PREVENTIVO -4 LINEAS
42375,13,8,Regulares,01/07/2025 00:00,08/07/2025 00:00,23/07/2025 00:00,$0.00,"$12,526.05","$12,526.05",✔ Pagado,15,MANTENIMIENTO PREVENTIVO -2 LINEAS
42376,13,9,Regulares,01/07/2025 00:00,07/07/2025 00:00,23/07/2025 00:00,$0.00,"$25,052.10","$25,052.10",✔ Pagado,16,MANTENIMIENTO PREVENTIVO -4 LINEAS
42377,13,11,Regulares,01/07/2025 00:00,10/07/2025 00:00,23/07/2025 00:00,$0.00,"$25,052.10","$25,052.10",✔ Pagado,13,MANTENIMIENTO PREVENTIVO -4 LINEAS
42485,9,83,Regulares,07/07/2025 00:00,14/07/2025 00:00,23/07/2025 00:00,$0.00,"$3,155.20","$3,155.20",✔ Pagado,9,MATERIAL ADICIONAL UTILIZADO EN EL MANTENIMEINTO PREVENTIVO
42489,9,11,Regulares,07/07/2025 00:00,07/07/2025 00:00,23/07/2025 00:00,$0.00,"$2,320.00","$2,320",✔ Pagado,16,CALIBRACION DE TACOMETROS
42523,9,4,Regulares,10/07/2025 00:00,11/07/2025 00:00,23/07/2025 00:00,$0.00,"$1,392.00","$1,392",✔ Pagado,12,MATERIAL ADICIONAL UTILIZADO EN MANTENIMIENTO PREVENTIVO
42544,9,4,Regulares,14/07/2025 00:00,29/07/2025 00:00,23/07/2025 00:00,$0.00,"$8,196.56","$8,196.56",✔ Pagado,'-6,NO CALIENTA BANCO ÓPTICO
42548,9,4,Regulares,14/07/2025 00:00,17/07/2025 00:00,23/07/2025 00:00,$0.00,$348.00,$348,✔ Pagado,6,PRESION EN BOMBA MÁS BAJA DE LA PERMITIDA OBSERVACIÓN REALIZADA EN VISITA DE SEDEMA
41802,30,24,Regulares,13/05/2025 00:00,20/10/2025 00:00,22/07/2025 00:00,$0.00,"$12,168.12","$12,168.12",✔ Pagado,'-90,NO DETECTA GAS DE BAJA V-024-XAL/02
41804,30,31,Regulares,13/05/2025 00:00,28/10/2025 00:00,22/07/2025 00:00,$0.00,"$12,978.08","$12,978.08",✔ Pagado,'-98,FUGAS EN MANIFOLD V-031-BOR/02
42168,17,1713,Regulares,11/06/2025 00:00,27/06/2025 00:00,22/07/2025 00:00,$0.00,"$1,160.00","$1,160",✔ Pagado,25,NO DETECTA NINGUN TACOMETRO
42409,17,1715,Regulares,01/07/2025 00:00,18/07/2025 00:00,22/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -4 LINEAS
42445,9,85,Regulares,02/07/2025 00:00,03/07/2025 00:00,22/07/2025 00:00,$0.00,"$3,500.97","$3,500.97",✔ Pagado,19,INSTALACION Y CONFIGURACION DE OBDII EN LINEAS 3 Y 4
42499,15,806,Regulares,08/07/2025 00:00,09/07/2025 00:00,22/07/2025 00:00,$0.00,"$1,170.21","$1,170.21",✔ Pagado,13,NO PASA GAS DE MEDIA
42519,17,1717,Regulares,10/07/2025 00:00,30/07/2025 00:00,22/07/2025 00:00,$0.00,"$3,149.35","$3,149.35",✔ Pagado,'-8,REFACCIONES - 8 BATERIAS 12V 7A PARA APC 2200
42077,9,5,Regulares,04/06/2025 00:00,11/06/2025 00:00,21/07/2025 00:00,$0.00,"$7,859.00","$7,859",❌ Pago Con Atraso,40,REFACCIONES - 1 CELDA DE NOX
42110,9,5,Regulares,06/06/2025 00:00,11/06/2025 00:00,21/07/2025 00:00,$0.00,"$7,859.00","$7,859",❌ Pago Con Atraso,40,NOX FUERA DE RANGO
42313,9,5,Regulares,26/06/2025 00:00,12/07/2025 00:00,21/07/2025 00:00,$0.00,"$1,740.00","$1,740",✔ Pagado,9,REVISION DE TACOMENTROS DE NO CONTACTO EN LABORATORIO (3)
42401,15,913,Regulares,01/07/2025 00:00,01/07/2025 00:00,21/07/2025 00:00,$0.00,"$26,655.52","$26,655.52",✔ Pagado,20,MANTENIMIENTO PREVENTIVO -5 LINEAS
42568,15,984,Regulares,16/07/2025 00:00,25/07/2025 00:00,21/07/2025 00:00,$0.00,"$6,264.00","$6,264",✔ Pagado,'-4,"NO INICIA VIDEO Y ERROR EN COMUNICACION CON ESTACION METEOROLOGICA, NAS SATURADO"
42591,30,118,Regulares,18/07/2025 00:00,31/07/2025 00:00,19/07/2025 00:00,$0.00,"$21,850.92","$21,850.92",✔ Pagado,'-12,"EQUIPO Y SERVICIO - 1 CPU PARA IMPRESION, 1 CONFIGURACION DE SISTEMA Y PROGRAMAS PARA IMPRESION"
42596,30,47,Regulares,18/07/2025 00:00,18/07/2025 00:00,19/07/2025 00:00,$0.00,"$3,016.00","$3,016",✔ Pagado,1,A-ACA - 1 SENSOR OBDII
42354,9,22,Regulares,01/07/2025 00:00,12/07/2025 00:00,18/07/2025 00:00,$0.00,"$43,246.66","$43,246.66",✔ Pagado,6,MANTENIMIENTO PREVENTIVO -5 LINEAS
41890,17,1716,Especiales,23/05/2025 00:00,02/06/2025 00:00,17/07/2025 00:00,$0.00,"$10,785.83","$10,785.83",❌ Pago Con Atraso,45,PIERDE PRESION EN GAS DE BAJA Y GAS DE MEDIA
42236,15,823,Especiales,19/06/2025 00:00,20/06/2025 00:00,17/07/2025 00:00,$0.00,"$1,740.00","$1,740",✔ Pagado,27,NO GENERA EL BLOQUEO EL SENSOR INDUCTIVO DE LA TAPA DE DINAMOMETRO
42301,17,1716,Especiales,25/06/2025 00:00,30/06/2025 00:00,17/07/2025 00:00,$0.00,"$4,466.00","$4,466",✔ Pagado,17,LASER DE LECTOR OPTICO ESTA MUY TENUE
42382,15,806,Regulares,01/07/2025 00:00,02/07/2025 00:00,17/07/2025 00:00,$0.00,"$21,324.42","$21,324.42",✔ Pagado,15,MANTENIMIENTO PREVENTIVO -4 LINEAS
42388,15,828,Regulares,01/07/2025 00:00,18/07/2025 00:00,17/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,'-1,MANTENIMIENTO PREVENTIVO -5 LINEAS
42389,15,829,Regulares,01/07/2025 00:00,18/07/2025 00:00,17/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,'-1,MANTENIMIENTO PREVENTIVO -5 LINEAS
42410,17,1716,Especiales,01/07/2025 00:00,08/07/2025 00:00,17/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,9,MANTENIMIENTO PREVENTIVO -4 LINEAS
42411,17,1717,Regulares,01/07/2025 00:00,14/07/2025 00:00,17/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,3,MANTENIMIENTO PREVENTIVO -4 LINEAS
42437,17,1713,Regulares,02/07/2025 00:00,07/07/2025 00:00,17/07/2025 00:00,$0.00,"$2,320.00","$2,320",✔ Pagado,10,RECHAZOS POR OXIGENO FUERA DE RANGO
42456,15,823,Especiales,03/07/2025 00:00,03/07/2025 00:00,17/07/2025 00:00,$0.00,"$1,367.41","$1,367.41",✔ Pagado,14,FUGA EN GAS DE MEDIA
42457,15,823,Especiales,03/07/2025 00:00,03/07/2025 00:00,17/07/2025 00:00,$0.00,"$1,309.41","$1,309.41",✔ Pagado,14,FUGA EN GAS DE BAJA
42569,17,1719,Regulares,16/07/2025 00:00,17/07/2025 00:00,17/07/2025 00:00,$0.00,"$8,602.56","$8,602.56",✔ Pagado,0,REFACCIONES - 1 CELDA DE NOX
42140,30,31,Regulares,09/06/2025 00:00,06/11/2025 00:00,16/07/2025 00:00,$0.00,"$8,449.44","$8,449.44",✔ Pagado,'-113,V031-BOR/02 BOMBEROS - 2 SENSOR DE VELOCIDAD TIPO LAPIZ Y 2 VALVULA SOLENOIDE PARA RAMPA DINAMOMETRO
42553,30,117,Regulares,14/07/2025 00:00,18/07/2025 00:00,16/07/2025 00:00,$0.00,"$5,220.00","$5,220",✔ Pagado,'-2,V-PAO-01 FALLA EN ESTACIÓN METEOROLOGICA
42562,30,27,Regulares,15/07/2025 00:00,17/07/2025 00:00,16/07/2025 00:00,$0.00,"$2,204.00","$2,204",✔ Pagado,'-1,V-027-ORI REFACCIONES - 1 TARJETA DE ALIMENTACION PARA MCEP
42565,30,13,Regulares,15/07/2025 00:00,22/07/2025 00:00,16/07/2025 00:00,$0.00,"$2,900.00","$2,900",✔ Pagado,'-6,NO APRUEBA COMPROBACION DE FUGAS (FUGA INTERNA) V-013-COT
42407,17,1713,Regulares,01/07/2025 00:00,11/07/2025 00:00,15/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -4 LINEAS
42515,35,147,Regulares,09/07/2025 00:00,09/07/2025 00:00,15/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,6,SISTEMA - RENOVACIÓN DE LICENCIA Y PROGRAMA DE VERIFICACION
42537,17,1713,Regulares,11/07/2025 00:00,15/07/2025 00:00,15/07/2025 00:00,$0.00,$741.31,$741.31,✔ Pagado,0,REFACCIONES - 1 VENTILADOR DE GABINETE
42120,15,848,Regulares,07/06/2025 00:00,17/06/2025 00:00,14/07/2025 00:00,$0.00,$435.50,$435.50,✔ Pagado,27,OPACIMETRO NO ENCIENDE
42292,15,831,Regulares,24/06/2025 00:00,02/07/2025 00:00,14/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,12,REFACCIONES - 2 CHAPA PARA GABINETE
42378,15,415,Regulares,01/07/2025 00:00,10/07/2025 00:00,14/07/2025 00:00,$0.00,"$6,199.21","$6,199.21",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -1 LINEAS
42387,15,827,Regulares,01/07/2025 00:00,10/07/2025 00:00,14/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -5 LINEAS
42390,15,830,Regulares,01/07/2025 00:00,18/07/2025 00:00,14/07/2025 00:00,$0.00,"$18,706.15","$18,706.15",✔ Pagado,'-4,MANTENIMIENTO PREVENTIVO -3 LINEAS
42391,15,831,Regulares,01/07/2025 00:00,10/07/2025 00:00,14/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -5 LINEAS
42394,15,848,Regulares,01/07/2025 00:00,17/07/2025 00:00,14/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,'-3,MANTENIMIENTO PREVENTIVO -5 LINEAS
42395,15,849,Regulares,01/07/2025 00:00,17/07/2025 00:00,14/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,'-3,MANTENIMIENTO PREVENTIVO -5 LINEAS
42397,15,851,Regulares,01/07/2025 00:00,22/07/2025 00:00,14/07/2025 00:00,$0.00,"$31,176.91","$31,176.91",✔ Pagado,'-8,MANTENIMIENTO PREVENTIVO -5 LINEAS
42425,15,831,Regulares,01/07/2025 00:00,02/07/2025 00:00,14/07/2025 00:00,$0.00,"$1,044.00","$1,044",✔ Pagado,12,SENSOR OBDII DE CAPTURA NO COMUNICA (LLEVAR SENSOR)
42516,30,126,Regulares,09/07/2025 00:00,16/07/2025 00:00,14/07/2025 00:00,$0.00,"$2,900.00","$2,900",✔ Pagado,'-2,"MSM NO COMUNICA, BOMBAS ENCENDIDAS TODO EL TIEMPO V021-EMZ"
41995,9,83,Regulares,02/06/2025 00:00,26/06/2025 00:00,11/07/2025 00:00,$0.00,"$34,597.32","$34,597.32",✔ Pagado,15,MANTENIMIENTO PREVENTIVO -4 LINEAS
42045,9,5,Regulares,02/06/2025 00:00,11/06/2025 00:00,11/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,30,REPRACION DE SENSOR DE NO CONTACTO EN LABORATORIO
42180,9,5,Regulares,12/06/2025 00:00,12/06/2025 00:00,11/07/2025 00:00,$0.00,$526.99,$526.99,✔ Pagado,29,NO PASO AUDITORIA CON LABORATORIO
42230,9,5,Regulares,19/06/2025 00:00,28/06/2025 00:00,11/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,13,REVISION DE SENSOR NO CONTACTO EN LABORATORIO
42284,9,5,Regulares,23/06/2025 00:00,23/06/2025 00:00,11/07/2025 00:00,$0.00,$232.00,$232,✔ Pagado,18,"REVISION DE COMUNICACION DE OBDII EN LINEAS 2, 3, 4, 5 Y 6"
42318,9,5,Regulares,26/06/2025 00:00,28/06/2025 00:00,11/07/2025 00:00,$0.00,"$1,286.21","$1,286.21",✔ Pagado,13,NO ESTA INYECTANDO GAS DE MEDIA
42379,15,420,Regulares,01/07/2025 00:00,10/07/2025 00:00,11/07/2025 00:00,$0.00,"$6,199.21","$6,199.21",✔ Pagado,1,MANTENIMIENTO PREVENTIVO -1 LINEAS
42534,22,30,Regulares,11/07/2025 00:00,19/07/2025 00:00,11/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,'-8,PROBLEMAS DE COMUNICACION EN PRUEBAS. AMB DE LINEA 2 MARCA INTERNAL WARNING
41861,15,851,Regulares,20/05/2025 00:00,23/05/2025 00:00,10/07/2025 00:00,$0.00,"$1,983.60","$1,983.60",❌ Pago Con Atraso,48,OPACIMETRO NO MARCA TEMPERATURA
42218,15,851,Regulares,18/06/2025 00:00,24/06/2025 00:00,10/07/2025 00:00,$0.00,$648.70,$648.70,✔ Pagado,16,NO COMUNICA MODULO DE SEGURIDAD
42402,15,915,Regulares,01/07/2025 00:00,08/07/2025 00:00,10/07/2025 00:00,$0.00,"$25,085.51","$25,085.51",✔ Pagado,2,MANTENIMIENTO PREVENTIVO -4 LINEAS
41996,9,85,Regulares,02/06/2025 00:00,12/06/2025 00:00,09/07/2025 00:00,$0.00,"$34,597.32","$34,597.32",✔ Pagado,27,MANTENIMIENTO PREVENTIVO -4 LINEAS
42315,15,805,Regulares,26/06/2025 00:00,23/07/2025 00:00,09/07/2025 00:00,$0.00,"$8,196.56","$8,196.56",✔ Pagado,'-14,REFACCIONES - 1 CELDA DE NOX
42381,15,805,Regulares,01/07/2025 00:00,11/07/2025 00:00,09/07/2025 00:00,$0.00,"$15,993.31","$15,993.31",✔ Pagado,'-2,MANTENIMIENTO PREVENTIVO -3 LINEAS 11/7/25
42463,99,100,Regulares,03/07/2025 00:00,11/07/2025 00:00,09/07/2025 00:00,$0.00,$696.00,$696,✔ Pagado,'-2,REFACCIONES - 1 FILTRO PARA CALIBRACION MOTORSCAN
42513,30,46,Regulares,09/07/2025 00:00,11/07/2025 00:00,09/07/2025 00:00,$0.00,"$8,720.42","$8,720.42",✔ Pagado,'-2,"REFACCIONES - 1 BOMBA DE MUESTRA, MANGUERA DE COMPROBACION V-046/B-SAN"
42035,17,1713,Regulares,02/06/2025 00:00,17/06/2025 00:00,08/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,21,MANTENIMIENTO PREVENTIVO -4 LINEAS
42039,17,1717,Regulares,02/06/2025 00:00,16/06/2025 00:00,08/07/2025 00:00,$0.00,"$22,871.35","$22,871.35",✔ Pagado,22,MANTENIMIENTO PREVENTIVO -4 LINEAS
42182,17,1717,Regulares,12/06/2025 00:00,25/06/2025 00:00,08/07/2025 00:00,$0.00,"$1,740.00","$1,740",✔ Pagado,13,NO APRUEBA CALIBRACION DE GAS BAJA
42224,9,85,Regulares,18/06/2025 00:00,18/06/2025 00:00,08/07/2025 00:00,$0.00,$243.60,$243.60,✔ Pagado,20,MANDA DILUSION EN PRUEBA
42283,17,1717,Regulares,23/06/2025 00:00,25/06/2025 00:00,08/07/2025 00:00,$0.00,$232.00,$232,✔ Pagado,13,REVISION DE VENTILADOR DE MSM POR RUIDO
42312,9,85,Regulares,26/06/2025 00:00,30/06/2025 00:00,08/07/2025 00:00,$0.00,"$2,627.40","$2,627.40",✔ Pagado,8,OXIGENO FUERA DE RANGO
42332,9,85,Regulares,28/06/2025 00:00,30/06/2025 00:00,08/07/2025 00:00,$0.00,$617.58,$617.58,✔ Pagado,8,MÓDULO DE MUESTRA CON LEDS APAGADOS Y NO COMUNICA
42341,15,913,Regulares,30/06/2025 00:00,01/07/2025 00:00,08/07/2025 00:00,$0.00,"$4,640.00","$4,640",✔ Pagado,7,REFACCIONES - 1 GENERADOR RPMS
42434,15,913,Regulares,02/07/2025 00:00,08/07/2025 00:00,08/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,0,REVISION DE TRANSDUCTOR DE RPMS EN LABORATORIO
42500,30,47,Regulares,08/07/2025 00:00,16/07/2025 00:00,08/07/2025 00:00,$0.00,"$1,160.00","$1,160",✔ Pagado,'-8,REFACCIONES - 1 SENSOR DE VACIO V-047/B-ACA
42504,22,30,Regulares,08/07/2025 00:00,08/07/2025 00:00,08/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SOPORTE REMOTO - NO ABRE LA MAG
42505,9,85,Regulares,08/07/2025 00:00,09/07/2025 00:00,08/07/2025 00:00,$0.00,"$2,625.08","$2,625.08",✔ Pagado,'-1,REFACCIONES - 1 SENSOR DE OXIGENO
41930,15,831,Regulares,28/05/2025 00:00,19/06/2025 00:00,07/07/2025 00:00,$0.00,"$5,710.59","$5,710.59",✔ Pagado,18,MANTENIMIENTO MAYOR A MSM
42117,15,829,Regulares,07/06/2025 00:00,07/06/2025 00:00,07/07/2025 00:00,$0.00,$116.00,$116,✔ Pagado,30,NO ENCIENDE GPE
42227,15,828,Regulares,19/06/2025 00:00,01/07/2025 00:00,07/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,6,TACOMETRO OPTICO NO ENCIENDE (REVISION EN LABORATORIO)
42326,30,25,Regulares,27/06/2025 00:00,07/07/2025 00:00,07/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - RENOVACIÓN DE LICENCIA DE PROGRAMA DE VERIFICACION V-025-BAN
42486,35,306,Regulares,07/07/2025 00:00,07/07/2025 00:00,07/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,RENOVACIÓN DE LICENCIA DE PROGRAMA DE VERIFICACION
41985,9,35,Regulares,02/06/2025 00:00,30/06/2025 00:00,04/07/2025 00:00,$0.00,"$43,246.66","$43,246.66",✔ Pagado,4,MANTENIMIENTO PREVENTIVO -5 LINEAS
42405,15,984,Regulares,01/07/2025 00:00,08/07/2025 00:00,04/07/2025 00:00,$0.00,"$29,207.00","$29,207",✔ Pagado,'-4,MANTENIMIENTO PREVENTIVO -5 LINEAS
42418,30,47,Regulares,01/07/2025 00:00,01/07/2025 00:00,04/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,3,SISTEMA - RENOVACION DE LICENCIA DE PROGRAMA DE VERIFICACION V-047/B-ACA
42466,35,69,Regulares,04/07/2025 00:00,04/07/2025 00:00,04/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,RENOVACIÓN DE LICENCIA DE PROGRAMA DE VERIFICACION
42467,35,212,Regulares,04/07/2025 00:00,04/07/2025 00:00,04/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,RENOVACION DE LICENCIA
42473,35,124,Regulares,04/07/2025 00:00,04/07/2025 00:00,04/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - RENOVACION DE LICENCIA Y PROGRAMA DE VERIFICACION
42439,15,806,Regulares,02/07/2025 00:00,02/07/2025 00:00,03/07/2025 00:00,$0.00,$696.00,$696,✔ Pagado,1,REFACCIONES - 1 SENSOR BAJO FLUJO
42450,11,1,Especiales,02/07/2025 00:00,03/07/2025 00:00,03/07/2025 00:00,$0.00,"$1,733.04","$1,733.04",✔ Pagado,0,ABASOLO REFACCIONES - 4 CONECTORES CANON CHASIS HEMBRA
41791,15,916,Regulares,13/05/2025 00:00,14/05/2025 00:00,02/07/2025 00:00,$0.00,"$4,848.80","$4,848.80",❌ Pago Con Atraso,49,REFACCIONES - 1 SENSOR BIOMETRICO UI X
41906,9,34,Regulares,26/05/2025 00:00,25/06/2025 00:00,02/07/2025 00:00,$0.00,$580.00,$580,✔ Pagado,7,REVISION EN LABORATORIO DE 1 TRANSDUCTOR INDUCTIVO
42031,15,916,Regulares,02/06/2025 00:00,16/06/2025 00:00,02/07/2025 00:00,$0.00,"$18,814.13","$18,814.13",✔ Pagado,16,MANTENIMIENTO PREVENTIVO -3 LINEAS
42306,30,32,Regulares,25/06/2025 00:00,02/07/2025 00:00,02/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - 1 RENOVACIÓN DE LICENCIA DE PROGRAMA DE VERIFICACIÓN V-032-NOG
42419,35,69,Regulares,01/07/2025 00:00,02/07/2025 00:00,02/07/2025 00:00,$0.00,"$5,278.00","$5,278",✔ Pagado,0,REFACCIONES - 1 TACOMETRO OPTICO
42435,20,9,Especiales,02/07/2025 00:00,02/07/2025 00:00,02/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,CADUCÓ PROGRAMA DE VERIFICACIÓN
42440,30,19,Regulares,02/07/2025 00:00,02/07/2025 00:00,02/07/2025 00:00,$0.00,"$4,060.00","$4,060",✔ Pagado,0,INSTALACION Y CONFIGURACIÓN DE PROGRAMA DE VERIFICACION
42265,30,20,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-020-COA/01 RENOVACION DE LICENCIA PROVERIFICACION
42266,30,24,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-024-XAL/02 RENOVACION DE LICENCIA PROVERIFICACION
42267,30,25,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-025-COR/01 RENOVACION DE LICENCIA PROVERIFICACION
42269,30,25,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-025-COR/02 RENOVACION DE LICENCIA PROVERIFICACION
42270,30,27,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-027-ORI/01 RENOVACION DE LICENCIA PROVERIFICACION
42272,30,31,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-031-BOR/01 RENOVACION DE LICENCIA PROVERIFICACION
42273,30,31,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-031-BOR/02 RENOVACION DE LICENCIA PROVERIFICACION
42275,30,35,Regulares,23/06/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,V-035-VER/01 RENOVACION DE LICENCIA PROVERIFICACION
42276,30,35,Regulares,23/06/2025 00:00,04/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,'-3,V-035-VER/02 RENOVACION DE LICENCIA PROVERIFICACION
42412,30,12,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - 1 RENOVACION DE LICENCIA DE PROGRAMA DE VERIFICACION V-012-POR
42414,30,43,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,PLAYA VICENTE - ACTUALIZACION DE LLAVE DE PROGRAMA
42415,30,31,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - V-031-ORI RENOVACION DE LICENCIA
42416,30,46,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - RENOVACION DE LICENCIA DE PROGRAMA DE VERIFICACION V-046/B-SAN
42417,30,24,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$3,480.00","$3,480",✔ Pagado,0,SISTEMA - RENOVACION DE LICENCIA DE PROGRAMA DE VERIFICACION V-024/B-XAL
42420,99,99,Regulares,01/07/2025 00:00,01/07/2025 00:00,01/07/2025 00:00,$0.00,"$2,320.00","$2,320",✔ Pagado,0,LABORATORIO SIMCA - MEDICION EN ANALIZADOR DE GASES KEYTRONICS
